name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Danny Welbeck,FWD,Brighton,2.4,0,0,31,1,12.6,588,279,0,1,5.8,34.8,2021-03-20T20:00:00Z,83,14,0,0,0,0,29,0,42846,0,3,11.0,6,14723,16315,1592,55,True,0,29
Patrick Bamford,FWD,Leeds,3.3,1,3,39,0,13.9,202,282,1,1,9.4,57.4,2021-03-19T20:00:00Z,76,8,0,0,0,0,29,0,3872622,2,1,23.0,11,-193158,88156,281314,67,False,1,29
Edward Nketiah,FWD,Arsenal,0.0,0,0,0,0,0.0,22,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,19,0,0,0,0,29,0,38540,3,3,0.0,0,43,559,516,54,False,0,29
Alexandre Lacazette,FWD,Arsenal,5.8,1,3,37,0,31.4,6,288,3,1,13.8,40.8,2021-03-21T15:00:00Z,90,19,0,0,0,0,29,0,620867,3,3,66.0,11,160752,170636,9884,81,False,1,29
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,1.6,0,0,4,0,1.4,340,279,3,0,0.6,2.6,2021-03-20T20:00:00Z,90,3,0,0,0,0,29,0,42929,0,3,2.0,2,8921,11136,2215,57,False,0,29
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,1,0,0,0,0,29,0,508,3,3,0.0,0,-2,0,2,55,True,0,29
Aaron Connolly,FWD,Brighton,0.4,0,0,0,0,0.0,78,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,14,0,0,0,0,29,0,23344,0,3,0.0,0,-78,564,642,52,True,0,29
Josh Maja,FWD,Fulham,1.5,0,0,2,0,0.8,665,282,1,0,2.6,4.6,2021-03-19T20:00:00Z,45,10,0,0,0,0,29,0,120314,2,1,21.0,1,14567,23793,9226,55,True,0,29
Dane Scarlett,FWD,Spurs,0.5,0,0,0,0,0.0,666,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,2,0,0,0,0,29,0,2237,2,0,0.0,0,-88,242,330,45,False,0,29
Carlos Vinicius Alves Morais,FWD,Spurs,1.3,0,0,24,1,0.8,564,170,0,1,8.6,32.4,2021-03-21T19:30:00Z,90,2,0,0,0,0,29,0,7629,2,0,53.0,5,304,687,383,69,False,1,29
Harry Kane,FWD,Spurs,6.8,0,1,25,1,3.4,388,170,0,1,8.8,42.0,2021-03-21T19:30:00Z,90,2,0,0,0,0,29,0,3818291,2,0,43.0,7,425113,443169,18056,115,False,0,29
Niall Huggins,FWD,Leeds,0.0,0,0,0,0,0.0,619,282,0,0,0.0,0.0,2021-03-19T20:00:00Z,0,8,0,0,0,0,29,0,5323,2,1,0.0,0,54,586,532,45,False,0,29
Florin Andone,FWD,Brighton,0.0,0,0,0,0,0.0,64,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,14,0,0,0,0,29,0,5302,0,3,0.0,0,-127,64,191,48,True,0,29
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,506,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,3,0,0,0,0,29,0,446281,0,3,0.0,0,-11936,2718,14654,65,False,0,29
Joe Gelhardt,FWD,Leeds,0.0,0,0,0,0,0.0,667,282,0,0,0.0,0.0,2021-03-19T20:00:00Z,0,8,0,0,0,0,29,0,1281,2,1,0.0,0,44,238,194,45,False,0,29
Andi Zeqiri,FWD,Brighton,0.4,0,0,2,0,0.3,574,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,7,14,0,0,0,0,29,0,6976,0,3,0.0,1,129,527,398,50,True,0,29
Neal Maupay,FWD,Brighton,3.8,0,2,33,1,32.8,68,279,0,1,12.0,42.4,2021-03-20T20:00:00Z,90,14,0,0,0,0,29,0,377505,0,3,45.0,8,93218,103701,10483,61,True,0,29
Michail Antonio,FWD,West Ham,4.8,2,0,19,0,58.6,437,288,3,0,15.3,39.6,2021-03-21T15:00:00Z,90,1,0,0,0,0,29,0,1304016,3,3,55.0,7,180525,207627,27102,67,True,1,29
Aleksandar Mitrović,FWD,Fulham,0.7,0,0,0,0,15.2,184,282,1,0,7.6,5.8,2021-03-19T20:00:00Z,45,10,0,0,0,0,29,0,276895,2,1,55.0,1,5313,7582,2269,55,True,0,29
Dwight Gayle,FWD,Newcastle,0.8,0,0,0,0,0.0,329,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,3,0,0,0,0,29,0,6573,0,3,0.0,0,1537,1994,457,59,False,0,29
Keinan Davis,FWD,Aston Villa,0.0,0,0,6,0,10.6,50,170,0,0,3.7,4.4,2021-03-21T19:30:00Z,11,17,0,0,0,0,29,0,622075,2,0,22.0,1,-23727,7705,31432,43,True,0,29
Andy Carroll,FWD,Newcastle,0.4,0,0,0,0,0.0,320,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,3,0,0,0,0,29,0,26096,0,3,0.0,0,743,1569,826,51,False,0,29
Mbwana Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,17,0,0,0,0,29,0,2778,2,0,0.0,0,0,0,0,59,True,0,29
Rodrigo Moreno,FWD,Leeds,0.2,0,0,0,0,0.0,492,282,0,0,0.0,0.0,2021-03-19T20:00:00Z,0,8,0,0,0,0,29,0,165400,2,1,0.0,0,7260,11480,4220,57,False,0,29
Indiana Vassilev,FWD,Aston Villa,0.0,0,0,0,0,0.0,51,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,17,0,0,0,0,29,0,41493,2,0,0.0,0,-407,0,407,43,True,0,29
Jordan Hugill,FWD,West Ham,0.0,0,0,0,0,0.0,444,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,1,0,0,0,0,29,0,482,3,3,0.0,0,-1,0,1,55,True,0,29
Wesley Moraes,FWD,Aston Villa,-0.1,0,0,0,0,0.0,48,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,17,0,0,0,0,29,0,1050,2,0,0.0,0,30,104,74,60,True,0,29
Ollie Watkins,FWD,Aston Villa,2.5,0,0,2,0,3.3,514,170,2,0,3.2,1.0,2021-03-21T19:30:00Z,90,17,0,0,0,0,29,0,2291610,2,0,28.0,2,102959,151807,48848,66,True,0,29
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,1,0,0,0,0,29,0,3372,3,3,0.0,0,-30,329,359,45,True,0,29
Sébastien Haller,FWD,West Ham,0.0,0,0,0,0,0.0,441,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,1,0,0,0,0,29,0,17741,3,3,0.0,0,-69,0,69,61,True,0,29
Max Thompson,FWD,Burnley,0.0,0,0,0,0,0.0,591,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,16,0,0,0,0,30,0,9846,2,3,0.0,0,-172,214,386,45,False,0,30
Jamie Vardy,FWD,Leicester,7.0,0,0,7,0,1.5,224,294,2,0,0.6,4.2,2021-04-03T16:30:00Z,90,12,0,0,0,0,30,0,1512599,2,0,0.0,2,-19411,52507,71918,101,True,0,30
Tammy Abraham,FWD,Chelsea,1.0,0,0,0,0,0.0,118,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,18,0,0,0,0,30,0,165789,5,2,0.0,0,-1918,937,2855,71,True,0,30
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,13,0,0,0,0,30,0,6415,1,2,0.0,0,-21,0,21,48,False,0,30
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,296,0,0,0.0,0.0,2021-04-04T13:05:00Z,0,17,0,0,0,0,30,0,6906,2,2,0.0,0,-18,0,18,48,True,0,30
Timo Werner,FWD,Chelsea,3.7,1,0,29,0,23.6,117,291,5,0,6.5,23.0,2021-04-03T11:30:00Z,90,18,0,0,0,0,30,0,912584,5,2,18.0,5,16736,39417,22681,92,True,0,30
Olivier Giroud,FWD,Chelsea,1.0,0,0,0,0,0.0,103,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,18,0,0,0,0,30,0,106209,5,2,0.0,0,-3222,2824,6046,67,True,0,30
Joel Mumbongo,FWD,Burnley,0.0,0,0,0,0,0.0,613,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,16,0,0,0,0,30,0,2936,2,3,0.0,0,-110,105,215,45,False,0,30
Karlan Grant,FWD,West Brom,-1.0,0,0,0,0,0.0,582,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,5,0,0,0,0,30,0,2606,5,2,0.0,0,15,147,132,57,False,0,30
Willian José Da Silva,FWD,Wolves,1.5,0,0,10,0,32.7,642,298,3,0,7.3,7.6,2021-04-05T19:15:00Z,71,19,0,0,0,0,30,0,12547,3,2,33.0,2,-709,740,1449,68,True,0,30
Christian Benteke,FWD,Crystal Palace,1.5,0,0,5,0,13.8,132,292,1,0,4.3,3.2,2021-04-05T17:00:00Z,76,7,0,0,0,0,30,0,63634,1,1,26.0,2,-4442,2997,7439,55,False,0,30
Bobby Decordova-Reid,FWD,Fulham,0.2,0,0,-1,0,0.6,181,290,3,0,4.2,8.6,2021-04-04T15:30:00Z,90,2,0,0,0,0,30,0,56234,1,3,33.0,1,-12436,195,12631,53,False,1,30
Matej Vydra,FWD,Burnley,5.5,0,0,33,0,12.0,93,297,3,1,6.6,39.0,2021-04-04T11:00:00Z,77,16,0,0,0,0,30,0,78975,2,3,15.0,6,2487,8195,5708,48,False,0,30
Jordan Ayew,FWD,Crystal Palace,1.5,0,0,9,0,13.3,140,292,1,0,4.6,11.6,2021-04-05T17:00:00Z,83,7,0,0,0,0,30,0,123671,1,1,21.0,2,-3375,788,4163,56,False,0,30
Odion Ighalo,FWD,Man Utd,0.0,0,0,0,0,0.0,293,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,3,0,0,0,0,30,0,13192,1,2,0.0,0,-52,0,52,61,True,0,30
Danny Welbeck,FWD,Brighton,6.2,0,3,30,0,12.7,588,295,2,1,11.9,50.0,2021-04-04T18:30:00Z,90,13,0,0,0,0,30,0,32591,1,2,56.0,9,-4020,2475,6495,55,False,0,30
Rhian Brewster,FWD,Sheffield Utd,0.0,0,0,2,0,11.0,262,293,0,0,1.1,0.0,2021-04-03T14:00:00Z,17,10,0,0,0,0,30,0,451265,1,2,1.0,1,-13571,12728,26299,43,False,0,30
Cheikh Diaby,FWD,West Brom,-1.0,0,0,0,0,0.0,621,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,5,0,0,0,0,30,0,8073,5,2,0.0,0,526,1237,711,45,False,0,30
Patrick Bamford,FWD,Leeds,4.5,0,0,4,0,31.6,202,293,1,0,8.8,8.6,2021-04-03T14:00:00Z,64,15,0,0,0,0,30,0,3994734,1,2,48.0,2,31509,122872,91363,67,True,0,30
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,5,0,0.1,641,292,0,0,2.2,5.2,2021-04-05T17:00:00Z,13,7,0,0,0,0,30,0,3903,1,1,17.0,1,-677,67,744,55,False,0,30
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,460,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,19,0,0,0,0,30,0,366918,3,2,0.0,0,-905,130,1035,81,True,0,30
Shane Long,FWD,Southampton,0.0,0,0,0,0,0.0,361,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,4,0,0,0,0,30,0,36069,2,3,0.0,0,-335,0,335,51,True,0,30
Kelechi Iheanacho,FWD,Leicester,9.0,0,0,10,0,12.0,233,294,1,0,2.0,5.8,2021-04-03T16:30:00Z,71,12,0,0,0,0,30,0,280593,2,0,2.0,2,128493,143325,14832,57,True,0,30
Fabio Silva,FWD,Wolves,3.0,0,1,25,0,11.7,504,298,0,1,6.6,35.2,2021-04-05T19:15:00Z,45,19,0,0,0,0,30,0,69837,3,2,19.0,6,-2201,1221,3422,52,True,0,30
Edward Nketiah,FWD,Arsenal,0.0,0,0,0,0,0.0,22,289,0,0,0.0,0.0,2021-04-03T19:00:00Z,0,11,0,0,0,0,30,0,38342,3,0,0.0,0,-249,382,631,54,True,0,30
Alexandre Lacazette,FWD,Arsenal,7.0,0,0,0,0,0.6,6,289,3,0,1.3,10.2,2021-04-03T19:00:00Z,90,11,0,0,0,0,30,0,482407,3,0,2.0,2,-5182,44173,49355,82,True,0,30
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,2.8,0,0,22,0,15.1,340,296,2,1,8.9,39.4,2021-04-04T13:05:00Z,90,17,0,0,0,0,30,0,32520,2,2,34.0,6,-6101,431,6532,57,True,0,30
Islam Slimani,FWD,Leicester,0.0,0,0,0,0,0.0,579,294,0,0,0.0,0.0,2021-04-03T16:30:00Z,0,12,0,0,0,0,30,0,4515,2,0,0.0,0,-36,0,36,49,True,0,30
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,20,0,0,0,0,30,0,505,3,2,0.0,0,-3,0,3,55,False,0,30
Aaron Connolly,FWD,Brighton,-0.4,0,0,0,0,0.0,78,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,13,0,0,0,0,30,0,22871,1,2,0.0,0,-387,194,581,52,False,0,30
Josh Maja,FWD,Fulham,0.7,0,0,3,0,12.4,665,290,1,0,1.7,3.0,2021-04-04T15:30:00Z,7,2,0,0,0,0,30,0,83780,1,3,2.0,1,-27456,1502,28958,55,False,0,30
Dane Scarlett,FWD,Spurs,0.5,0,0,0,0,0.0,666,296,0,0,0.0,0.0,2021-04-04T13:05:00Z,0,14,0,0,0,0,30,0,2337,2,2,0.0,0,-66,158,224,45,False,0,30
Roberto Firmino,FWD,Liverpool,1.0,0,0,16,1,18.5,249,289,0,0,3.7,7.0,2021-04-03T19:00:00Z,77,1,0,0,0,0,30,0,248307,3,0,11.0,2,-11477,1919,13396,90,False,0,30
Carlos Vinicius Alves Morais,FWD,Spurs,2.5,0,0,1,0,1.0,564,296,1,0,0.5,2.0,2021-04-04T13:05:00Z,45,14,0,0,0,0,30,0,8104,2,2,2.0,1,406,800,394,69,False,0,30
Harry Kane,FWD,Spurs,7.8,0,3,50,0,4.9,388,296,2,2,20.9,78.2,2021-04-04T13:05:00Z,90,14,0,0,0,0,30,0,3836834,2,2,126.0,13,169312,188988,19676,116,False,0,30
Niall Huggins,FWD,Leeds,0.5,0,0,0,0,0.0,619,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,15,0,0,0,0,30,0,5195,1,2,0.0,0,-156,285,441,45,True,0,30
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,5,0,0,0,0,30,0,2402,5,2,0.0,0,-7,0,7,48,False,0,30
Gabriel Fernando de Jesus,FWD,Man City,5.5,0,2,37,1,37.3,282,294,0,1,14.1,48.6,2021-04-03T16:30:00Z,90,9,0,0,0,0,30,0,239062,2,0,55.0,8,-14527,7340,21867,92,False,0,30
Florin Andone,FWD,Brighton,-0.1,0,0,0,0,0.0,64,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,13,0,0,0,0,30,0,5290,1,2,0.0,0,-17,77,94,48,False,0,30
Callum Wilson,FWD,Newcastle,-0.1,0,0,0,0,0.0,506,296,0,0,0.0,0.0,2021-04-04T13:05:00Z,0,17,0,0,0,0,30,0,436503,2,2,0.0,0,-11573,1090,12663,65,True,0,30
Chris Wood,FWD,Burnley,9.0,1,1,34,0,13.3,91,297,3,1,16.0,58.4,2021-04-04T11:00:00Z,90,16,0,0,0,0,30,0,78931,2,3,88.0,10,4284,6946,2662,62,False,0,30
Joe Gelhardt,FWD,Leeds,0.5,0,0,0,0,0.0,667,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,15,0,0,0,0,30,0,1285,1,2,0.0,0,-23,139,162,45,True,0,30
Lewis Richardson,FWD,Burnley,0.5,0,0,3,0,0.0,592,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,1,16,0,0,0,0,30,0,10762,2,3,0.0,1,-55,290,345,45,False,0,30
Andi Zeqiri,FWD,Brighton,0.5,0,0,3,0,0.3,574,295,0,0,0.3,0.2,2021-04-04T18:30:00Z,2,13,0,0,0,0,30,0,6843,1,2,2.0,1,-136,261,397,50,False,0,30
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,381,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,4,0,0,0,0,30,0,55470,2,3,0.0,0,-290,149,439,46,True,0,30
Sergio Agüero,FWD,Man City,3.5,0,0,5,1,3.6,268,294,0,0,2.7,0.0,2021-04-03T16:30:00Z,62,9,0,0,0,0,30,0,100745,2,0,24.0,2,1379,3837,2458,103,False,0,30
Hal Robson-Kanu,FWD,West Brom,-0.5,0,0,0,0,0.0,408,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,5,0,0,0,0,30,0,7032,5,2,0.0,0,19,163,144,52,False,0,30
Neal Maupay,FWD,Brighton,3.5,0,0,12,0,16.9,68,295,2,0,3.3,11.8,2021-04-04T18:30:00Z,90,13,0,0,0,0,30,0,276493,1,2,4.0,2,-51352,4770,56122,61,False,0,30
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,19,0,0,0,0,30,0,9181,3,2,0.0,0,-20,0,20,48,True,0,30
Liam Delap,FWD,Man City,0.5,0,0,0,0,0.0,539,294,0,0,0.0,0.0,2021-04-03T16:30:00Z,0,9,0,0,0,0,30,0,75043,2,0,0.0,0,-1409,2279,3688,43,False,0,30
Michail Antonio,FWD,West Ham,3.5,0,0,0,0,1.1,437,298,0,0,2.0,3.6,2021-04-05T19:15:00Z,35,20,0,0,0,0,30,0,1152452,3,2,15.0,1,-50660,39568,90228,67,False,0,30
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,153,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,2489,1,1,0.0,0,-18,0,18,60,True,0,30
Aleksandar Mitrović,FWD,Fulham,3.3,0,2,31,0,13.9,184,290,3,1,12.2,45.6,2021-04-04T15:30:00Z,90,2,0,0,0,0,30,0,271987,1,3,62.0,8,-2482,2250,4732,55,False,0,30
Anthony Martial,FWD,Man Utd,0.2,0,0,0,0,0.0,303,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,3,0,0,0,0,30,0,288139,1,2,0.0,0,-5617,1767,7384,86,True,0,30
Ashley Barnes,FWD,Burnley,0.0,0,0,0,0,0.0,87,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,16,0,0,0,0,30,0,19690,2,3,0.0,0,-2211,89,2300,60,False,0,30
Dwight Gayle,FWD,Newcastle,0.8,0,0,1,0,12.6,329,296,2,0,9.7,6.2,2021-04-04T13:05:00Z,70,17,0,0,0,0,30,0,4672,2,2,78.0,2,-921,127,1048,59,True,0,30
Keinan Davis,FWD,Aston Villa,1.7,1,0,17,0,14.3,50,290,0,0,3.8,22.0,2021-04-04T15:30:00Z,23,8,0,0,0,0,30,0,625318,1,3,2.0,4,-10351,12251,22602,42,True,0,30
Edinson Cavani,FWD,Man Utd,1.0,0,0,3,0,1.8,569,295,1,0,0.9,0.8,2021-04-04T18:30:00Z,81,3,0,0,0,0,30,0,146011,1,2,6.0,1,2312,9366,7054,78,True,1,30
Daniel N'Lundulu,FWD,Southampton,0.3,0,0,0,0,0.0,590,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,4,0,0,0,0,30,0,19128,2,3,0.0,0,-564,775,1339,45,True,0,30
Connor Wickham,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,136,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,7,0,0,0,0,30,0,47723,1,1,0.0,0,-672,811,1483,44,False,0,30
Ellis Simms,FWD,Everton,0.0,0,0,0,0,0.0,596,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,4356,1,1,0.0,0,-60,0,60,45,True,0,30
Andy Carroll,FWD,Newcastle,-0.2,0,0,0,0,0.0,320,296,0,0,0.0,0.0,2021-04-04T13:05:00Z,0,17,0,0,0,0,30,0,25213,2,2,0.0,0,-646,523,1169,51,True,0,30
Leonardo Campana,FWD,Wolves,-0.5,0,0,0,0,0.0,476,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,19,0,0,0,0,30,0,24215,3,2,0.0,0,-87,227,314,48,True,0,30
Jay Rodriguez,FWD,Burnley,1.0,0,0,3,0,0.3,86,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,12,16,0,0,0,0,30,0,33255,2,3,0.0,1,-2313,390,2703,58,False,0,30
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,626,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,19,0,0,0,0,30,0,411,3,2,0.0,0,-5,0,5,59,True,0,30
Billy Sharp,FWD,Sheffield Utd,0.0,0,0,0,0,0.0,343,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,13114,1,2,0.0,0,-842,193,1035,55,False,0,30
Mbwana Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,290,0,0,0.0,0.0,2021-04-04T15:30:00Z,0,8,0,0,0,0,30,0,2770,1,3,0.0,0,-8,0,8,59,True,0,30
Rodrigo Moreno,FWD,Leeds,0.7,0,0,2,0,1.1,492,293,0,0,1.7,9.0,2021-04-03T14:00:00Z,25,15,0,0,0,0,30,0,157684,1,2,7.0,0,-5534,887,6421,57,True,1,30
Divock Origi,FWD,Liverpool,0.0,0,0,0,0,0.0,256,289,0,0,0.0,0.0,2021-04-03T19:00:00Z,0,1,0,0,0,0,30,0,48714,3,0,0.0,0,-930,185,1115,51,False,0,30
Indiana Vassilev,FWD,Aston Villa,0.0,0,0,0,0,0.0,51,290,0,0,0.0,0.0,2021-04-04T15:30:00Z,0,8,0,0,0,0,30,0,41349,1,3,0.0,0,-337,0,337,43,True,0,30
Charlie Austin,FWD,West Brom,0.0,0,0,0,0,0.0,415,291,0,0,0.0,0.0,2021-04-03T11:30:00Z,0,5,0,0,0,0,30,0,11667,5,2,0.0,0,-53,0,53,51,False,0,30
Mbaye Diagne,FWD,West Brom,4.5,1,1,35,0,14.8,648,291,2,1,7.9,39.2,2021-04-03T11:30:00Z,90,5,0,0,0,0,30,0,26943,5,2,25.0,9,-6161,1266,7427,60,False,1,30
Jordan Hugill,FWD,West Ham,0.0,0,0,0,0,0.0,444,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,20,0,0,0,0,30,0,482,3,2,0.0,0,0,0,0,55,False,0,30
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,14809,1,1,0.0,0,-26,0,26,57,True,0,30
Wesley Moraes,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,290,0,0,0.0,0.0,2021-04-04T15:30:00Z,0,8,0,0,0,0,30,0,1039,1,3,0.0,0,-10,64,74,60,True,0,30
Ollie Watkins,FWD,Aston Villa,4.7,0,1,25,0,13.3,514,290,1,1,9.9,36.4,2021-04-04T15:30:00Z,90,8,0,0,0,0,30,0,2161095,1,3,49.0,7,-119638,38076,157714,66,True,0,30
Dominic Calvert-Lewin,FWD,Everton,3.8,0,0,-1,0,15.3,164,292,1,0,5.8,14.4,2021-04-05T17:00:00Z,90,6,0,0,0,0,30,0,2979067,1,1,28.0,2,65519,129654,64135,76,True,0,30
Michy Batshuayi,FWD,Crystal Palace,2.5,0,1,26,0,0.5,108,292,0,1,5.3,33.0,2021-04-05T17:00:00Z,6,7,0,0,0,0,30,0,47783,1,1,19.0,6,-282,214,496,57,False,0,30
Lys Mousset,FWD,Sheffield Utd,0.0,0,0,0,0,0.0,359,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,5458,1,2,0.0,0,46,135,89,58,False,0,30
Joshua King,FWD,Everton,1.2,0,0,0,0,0.0,651,292,0,0,0.0,0.0,2021-04-05T17:00:00Z,0,6,0,0,0,0,30,0,7562,1,1,0.0,0,-530,441,971,52,True,0,30
David McGoldrick,FWD,Sheffield Utd,0.0,0,0,8,0,28.3,344,293,2,0,3.9,6.8,2021-04-03T14:00:00Z,90,10,0,0,0,0,30,0,113649,1,2,4.0,1,-4149,5870,10019,52,False,1,30
Ademipo Odubeko,FWD,West Ham,0.5,0,0,0,0,0.0,638,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,20,0,0,0,0,30,0,3371,3,2,0.0,0,-82,210,292,45,False,0,30
Antwoine Hackford,FWD,Sheffield Utd,-0.5,0,0,0,0,0.0,618,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,11251,1,2,0.0,0,163,1231,1068,44,False,0,30
Richarlison de Andrade,FWD,Everton,2.5,0,0,-4,0,24.9,166,292,1,0,10.0,8.2,2021-04-05T17:00:00Z,90,6,0,0,0,0,30,0,777271,1,1,67.0,2,-15615,33232,48847,80,True,0,30
Oliver McBurnie,FWD,Sheffield Utd,2.0,1,0,14,0,2.3,357,293,2,0,4.3,8.4,2021-04-03T14:00:00Z,76,10,0,0,0,0,30,0,14927,1,2,32.0,5,59,286,227,56,False,0,30
Danny Ings,FWD,Southampton,2.8,1,2,39,0,22.4,366,297,2,1,20.4,59.6,2021-04-04T11:00:00Z,85,4,0,0,0,0,30,0,479964,2,3,122.0,11,-23287,1570,24857,84,True,0,30
Sébastien Haller,FWD,West Ham,0.0,0,0,0,0,0.0,441,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,20,0,0,0,0,30,0,17672,3,2,0.0,0,-75,0,75,61,False,0,30
Che Adams,FWD,Southampton,5.0,0,0,0,0,0.3,377,297,0,0,0.2,1.0,2021-04-04T11:00:00Z,4,4,0,0,0,0,30,0,446965,2,3,1.0,1,30167,52973,22806,58,True,0,30
Callum Robinson,FWD,West Brom,4.5,0,2,59,0,32.3,358,291,1,2,14.5,76.2,2021-04-03T11:30:00Z,53,5,0,0,0,0,30,0,40433,5,2,36.0,11,-1149,1311,2460,52,False,0,30
Max Thompson,FWD,Burnley,0.0,0,0,0,0,0.0,591,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,0,14,0,0,0,0,31,0,9860,2,1,0.0,0,-50,240,290,45,True,0,31
Jamie Vardy,FWD,Leicester,2.0,0,0,4,0,17.8,224,308,3,0,5.1,6.2,2021-04-11T13:05:00Z,90,19,0,0,0,0,31,0,1565862,2,3,27.0,2,50825,108972,58147,101,False,0,31
Tammy Abraham,FWD,Chelsea,0.5,0,0,0,0,0.0,118,301,0,0,0.0,0.0,2021-04-10T16:30:00Z,0,6,0,0,0,0,31,0,165793,4,1,0.0,0,-249,1477,1726,71,False,0,31
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,6404,0,0,0.0,0,-12,0,12,48,True,0,31
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,6891,2,1,0.0,0,-16,0,16,48,False,0,31
